timestamp,action,confidence,risk,position_size,expected_holding_period,stop_loss,raw_score,label,asset,asset_score,explanation
2025-07-17 10:13:11.131703,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:13:11.131703,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:13:11.131703,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:13:11.131703,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:13:11.131703,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:13:11.131703,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:13:11.131703,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:13:11.131703,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:13:11.131703,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:13:24.494919,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:13:24.494919,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:13:24.494919,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:13:24.494919,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:13:24.494919,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:13:24.494919,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:13:24.494919,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:13:24.494919,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:13:24.494919,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:13:24.494919,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:13:24.494919,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:13:24.494919,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:13:24.494919,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:13:24.494919,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:13:24.494919,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:13:24.494919,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:13:24.494919,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:13:24.494919,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:13:24.494919,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:13:24.494919,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:13:24.494919,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:13:24.494919,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:13:24.494919,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:13:24.494919,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:13:24.494919,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:13:24.494919,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:13:24.494919,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:13:24.494919,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:13:24.494919,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:13:24.494919,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:13:24.494919,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:13:24.494919,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:13:24.494919,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:13:24.494919,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:13:39.046191,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:13:39.046191,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:13:39.046191,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:13:39.046191,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:13:39.046191,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:13:39.046191,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:13:39.046191,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:13:39.046191,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:13:39.046191,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:13:39.046191,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:13:39.046191,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:13:39.046191,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:13:39.046191,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:13:39.046191,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:13:39.046191,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:13:39.046191,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:13:39.046191,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:13:39.046191,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:13:39.046191,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:13:39.046191,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:13:39.046191,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:13:39.046191,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:13:39.046191,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:13:39.046191,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:13:39.046191,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:13:39.046191,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:13:39.046191,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:13:39.046191,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:13:39.046191,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:13:39.046191,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:13:39.046191,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:13:39.046191,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:13:39.046191,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:13:39.046191,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:13:52.702775,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:13:52.702775,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:13:52.702775,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:13:52.702775,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:13:52.702775,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:13:52.702775,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:13:52.702775,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:13:52.702775,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:13:52.702775,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:13:52.702775,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:13:52.702775,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:13:52.702775,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:13:52.702775,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:13:52.702775,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:13:52.702775,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:13:52.702775,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:13:52.702775,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:13:52.702775,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:13:52.702775,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:13:52.702775,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:13:52.702775,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:13:52.702775,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:13:52.702775,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:13:52.702775,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:13:52.702775,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:13:52.702775,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:13:52.702775,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:13:52.702775,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:13:52.702775,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:13:52.702775,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:13:52.702775,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:13:52.702775,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:13:52.702775,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:13:52.702775,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:14:06.436483,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:14:06.436483,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:14:06.436483,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:14:06.436483,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:14:06.436483,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:14:06.436483,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:14:06.436483,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:14:06.436483,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:14:06.436483,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:14:06.436483,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:14:06.436483,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:14:06.436483,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:14:06.436483,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:14:06.436483,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:14:06.436483,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:14:06.436483,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:14:06.436483,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:14:06.436483,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:14:06.436483,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:14:06.436483,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:14:06.436483,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:14:06.436483,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:14:06.436483,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:14:06.436483,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:14:06.436483,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:14:06.436483,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:14:06.436483,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:14:06.436483,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:14:06.436483,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:14:06.436483,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:14:06.436483,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:14:06.436483,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:14:06.436483,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:14:06.436483,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:14:19.770877,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:14:19.770877,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:14:19.770877,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:14:19.770877,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:14:19.770877,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:14:19.770877,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:14:19.770877,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:14:19.770877,HOLD  META,0.06,low,6.1,14-30 days,1.9%,-0.061,NEUTRAL,META,-0.061,Neutral sentiment for META.
2025-07-17 10:14:19.770877,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:14:19.770877,BUY  NASDAQ,0.26,medium,26.3,3-7 days,0.5%,0.263,BULLISH,NASDAQ,0.263,Mild positive sentiment for NASDAQ.
2025-07-17 10:14:19.770877,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:14:19.770877,BUY  BTC,0.16,medium,16.3,1-3 days,3.0%,0.163,BULLISH,BTC,0.163,Mild positive sentiment for BTC.
2025-07-17 10:14:19.770877,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:14:19.770877,BUY  DOWJONES,0.13,low,12.6,1-3 days,1.7%,0.126,BULLISH,DOWJONES,0.126,Mild positive sentiment for DOWJONES.
2025-07-17 10:14:19.770877,SELL  DOGE,0.19,high,19.2,0 days (exit now),6.7%,-0.192,BEARISH,DOGE,-0.192,Mild negative sentiment for DOGE.
2025-07-17 10:14:19.770877,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:14:19.770877,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:14:19.770877,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:14:19.770877,HOLD  NIFTY,0.08,low,7.6,14-30 days,1.2%,-0.076,NEUTRAL,NIFTY,-0.076,Neutral sentiment for NIFTY.
2025-07-17 10:14:19.770877,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:14:19.770877,BUY  ETH,0.22,high,22.4,1 day,7.0%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:14:19.770877,BUY  SOL,0.23,high,22.5,1 day,5.0%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
